Date,SPY,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU
2/11/2016,182.86,,68.53,49.37,53.861,19.66,63.52,48.69,38.79,27.22,38.73,45.7
2/12/2016,186.63,,69.79,50.07,55.28,20.49,64.37,49.67,39.94,27.49,39.27,45.56
2/16/2016,189.78,,71.48,50.47,55.83,20.82,65.58,50.67,40.55,27.49,39.97,45.85
2/17/2016,192.88,,73.02,50.99,57.66,21.1,66.41,51.45,41.35,28.35,40.79,45.76
2/18/2016,192.09,,72.54,50.76,56.94,20.98,66,51.42,41.23,28.7,40.63,46.51
2/19/2016,192,,72.74,50.84,56.81,20.98,65.93,51.32,40.75,28.66,40.66,46.2
2/22/2016,194.78,,74.15,51.09,58.26,21.31,66.87,52.19,41.53,29.1,41.2,46.74
2/23/2016,192.32,,73.74,51.08,56.27,20.93,66.37,51.67,40.51,28.95,40.55,46.78
2/24/2016,193.2,,74.17,51.24,56.84,20.88,66.59,51.7,40.93,28.974,40.86,47
2/25/2016,195.54,,74.91,51.82,56.89,21.17,67.42,52.38,41.46,29.16,41.37,47.48
2/26/2016,195.09,,74.83,51.09,57.23,21.32,67.3,52.45,42.06,29.37,41.26,46.17
2/29/2016,193.56,,74.44,50.92,56.58,21.09,66.2292,52.12,41.8,29.33,40.97,46.3
3/1/2016,198.11,,76.41,51.41,58.06,21.8,67.65,53.14,42.87,30.03,42.19,46.07
3/2/2016,199,,76.34,51.56,59.48,22.04,67.7608,53.18,42.7,30.36,42.31,46.31
3/3/2016,199.78,,76.79,51.82,60.38,22.19,67.57,53.56,42.96,30.402,42.31,46.59
3/4/2016,200.43,,76.72,52.04,60.96,22.28,67.41,53.78,43.46,30.49,42.42,47.11
3/7/2016,200.59,,76.39,51.72,62.39,22.27,67.9508,53.94,43.96,30.47,42.16,47.37
3/8/2016,198.4,,75.79,51.87,59.77,21.91,67.1208,53.18,43.1,30.424,41.9,47.84
3/9/2016,199.38,,75.94,52.26,60.74,21.94,67.24,53.35,43.37,30.3312,42.26,48.06
3/10/2016,199.54,,76.13,52.28,60.79,21.92,67.28,53.27,43.6,30.1884,42.22,48.0992
3/11/2016,202.76,,77.3,52.45,62.36,22.49,68.59,54.04,44.4,30.89,42.87,48.15
3/14/2016,202.5,,77.59,52.42,61.95,22.42,68.3,54.09,44.1,30.9901,42.92,48.21
3/15/2016,202.17,,77.57,52.55,61.83,22.41,67.24,54.06,44.2,31.195,43.08,48.3
3/16/2016,203.34,,78.2,52.67,62.9,22.36,67.08,54.25,44.57,30.9601,43.58,49.04
3/17/2016,204.63,,78.31,52.99,63.7605,22.63,66.3,55.44,45.39,31.9956,43.74,49.31
3/18/2016,204.38,,78.09,52.65,63.49,22.73,66.84,55.63,45.42,31.47,43.59,48.63
3/21/2016,204.67,,78.13,52.68,63.27,22.69,67.23,55.96,45.63,31.31,43.74,48.58
3/22/2016,204.56,,78,52.37,62.92,22.62,67.9,55.64,45.11,31.2552,43.75,48.42
3/23/2016,203.21,,77.45,52.38,61.54,22.45,67.42,55.28,44.55,31.14,43.5,48.78
3/24/2016,203.12,,77.55,52.32,61.84,22.31,67.39,55.12,44.55,31.19,43.62,48.91
3/28/2016,203.24,,77.9,52.6,61.51,22.38,67.2,55.14,44.74,31.39,43.51,48.73
3/29/2016,205.12,,78.69,52.99,61.8,22.42,67.98,55.5,44.99,32.07,44.19,49.45
3/30/2016,206.02,,79.19,53.34,61.9192,22.55,67.99,55.6,45.19,32,44.45,49.33
3/31/2016,205.52,,79.1,53.06,61.89,22.5,67.78,55.47,44.81,32.16,44.36,49.62
4/1/2016,206.92,,79.43,53.62,61.06,22.7,68.55,55.73,45.24,32.227,44.7,49.81
4/4/2016,206.25,,78.81,53.64,60.6092,22.59,69.37,55.1,44.65,32.1799,44.53,49.6
4/5/2016,204.19,,78.14,53.28,60.2,22.27,68.47,54.76,44.37,31.8916,44.1,48.67
4/6/2016,206.42,,78.88,53.7,61.5,22.39,70.3108,55.03,44.88,31.98,44.53,48.61
4/7/2016,203.95,,77.99,53.12,61.14,21.97,69.54,54.5,44.23,31.7202,43.89,48.59
4/8/2016,204.5,,77.87,53.41,62.37,22.05,69.35,54.71,44.52,32.02,43.89,48.85
4/11/2016,204.02,,77.58,53.03,62.11,22.14,68.82,54.73,44.72,32,43.77,48.64
4/12/2016,205.92,,78.17,53.36,63.96,22.42,69.38,55.05,45.34,32.14,44.07,48.98
4/13/2016,208,,79.27,52.95,64.26,22.93,70.03,55.87,45.79,32.0165,44.52,48.68
4/14/2016,208.01,,79.27,52.71,64.41,22.98,70.07,55.97,45.82,31.89,44.51,48.62
4/15/2016,207.78,,79.49,53.035,63.5392,22.9,70.02,56.05,46.03,32.11,44.34,48.89
4/18/2016,209.24,,80.24,53.34,64.59,23.07,70.67,56.1,46.24,32.23,44.53,49.0792
4/19/2016,209.9,,79.8,53.31,65.88,23.36,70.92,56.5,47.23,32.12,44.28,49.16
4/20/2016,210.1,,79.9,52.59,66.47,23.54,71.3,56.41,47.09,31.8,44.37,47.93
4/21/2016,208.97,,79.62,51.77,66.08,23.33,71.72,56.27,46.88,31.0636,44.21,46.93
4/22/2016,208.97,,79.46,51.96,67.04,23.55,71.87,56.41,47.21,31.4601,43.44,47.3492
4/25/2016,208.61,,79.55,52.32,66.29,23.5,71.59,56.14,47.05,31.6807,43.45,47.44
4/26/2016,208.92,,79.74,52.11,67.35,23.65,71.32,56.64,47.43,31.77,43.24,47.51
4/27/2016,209.35,,79.66,52.36,68.63,23.69,71.24,57.04,47.83,31.6499,43.04,48.2
4/28/2016,207.45,,78.8,52.41,67.61,23.44,70.9,56.49,47.38,31.6824,42.5,48.13
4/29/2016,206.33,,79.2,52.3,67.5,23.31,69.7908,56.16,47.1,31.38,42.13,48.42
5/2/2016,207.97,,80.31,52.9,67.43,23.52,70.19,56.45,47.27,31.71,42.44,48.81
5/3/2016,206.16,,79.57,52.8,65.84,23.22,69.975,55.99,46.49,31.8699,42.05,48.77
5/4/2016,205.01,,79.21,52.96,64.89,23.04,69.3008,55.3,46.02,32.3299,41.92,49.34
5/5/2016,204.97,,78.7,52.97,65.42,23.03,69.59,55.27,45.79,32.3599,41.94,49.15
5/6/2016,205.72,,79.28,53.24,65.27,23.13,69.18,55.64,46.16,32.53,42.25,48.83
5/9/2016,205.89,,79.5,53.53,64.32,23.07,69.97,55.39,45.6,32.858,42.25,49.11
5/10/2016,208.45,,80.52,54.06,65.45,23.4,70.56,56.34,46.36,32.9799,42.8,49.16
5/11/2016,206.5,,78.9,53.63,65.65,23.15,69.71,55.87,46.2,32.38,42.49,49.34
5/12/2016,206.56,,79.05,53.92,65.8308,23.16,69.3,55.75,46.4,32.4899,42.37,49.63
5/13/2016,204.76,,78.11,53.24,64.99,22.88,69.14,55.05,45.95,32.021,42.21,49.39
5/16/2016,206.78,,78.6,53.58,66.09,23,70.08,55.73,46.74,32.4575,42.8,49.45
5/17/2016,204.85,,77.71,52.53,66.4,22.87,69.35,55.46,46.5,31.92,42.37,48.6108
5/18/2016,204.91,,77.26,51.92,65.76,23.27,69.64,55.27,45.79,31.133,42.45,47.7
5/19/2016,204.2,,77.19,52.43,65.77,23.05,69.05,54.75,45.95,31.0701,42.22,48.18
5/20/2016,205.49,,77.7,52.16,66.16,23.21,69.69,55.03,46.28,31.2816,42.73,48.29
5/23/2016,205.21,,77.43,52.21,65.99,23.19,69.41,54.93,46.82,31.38,42.65,47.86
5/24/2016,207.87,,78.36,52.65,66.32,23.54,70.41,55.5,47.13,31.5901,43.45,48.34
5/25/2016,209.28,,78.79,52.73,67.37,23.79,70.85,55.88,47.71,31.8044,43.75,48.2
5/26/2016,209.34,,78.95,52.94,67.09,23.65,70.86,55.72,47.2,31.78,43.89,48.745
5/27/2016,210.24,,79.32,53,67.13,23.81,71.18,55.93,47.18,31.9053,44.1,48.83
5/31/2016,209.84,,79.24,52.66,66.87,23.75,71.35,55.92,46.94,31.92,44.19,49.15
6/1/2016,210.27,,79.19,53.2,66.89,23.8,71.61,55.97,47,31.8,44.08,49.28
6/2/2016,210.91,,79.63,53.22,66.8,23.85,72.53,56.04,47.26,31.9,44.04,49.3
6/3/2016,210.28,,79.11,53.56,66.54,23.51,72.29,55.99,47.66,32.0443,43.94,50.08
6/6/2016,211.35,,79.31,53.62,68.0108,23.65,72.6808,56.52,48.15,32.0599,44.02,50.01
6/7/2016,211.68,,79.41,53.56,69.55,23.6,72.2292,56.79,48.17,32.086,44.2,49.97
6/8/2016,212.37,,79.5,53.88,69.39,23.62,72.48,57.15,48.45,32.24,44.29,50.27
6/9/2016,212.08,,79.32,54.09,68.86,23.45,72.36,57.14,48.1,32.3084,44.3,50.7
6/10/2016,210.07,,78.49,54.13,67.37,23.16,71.78,56.47,47.74,32.15,43.96,50.57
6/13/2016,208.45,,78.06,53.68,67.17,23,71.21,55.86,47.21,32.14,43.47,50.51
6/14/2016,208.04,,77.86,53.89,67.13,22.66,71.32,55.87,46.86,31.99,43.57,50.78
6/15/2016,207.75,,78.08,53.73,66.9708,22.69,70.83,55.89,47.07,32.32,43.46,50.46
6/16/2016,208.37,,78.33,54.01,66.65,22.75,71.08,55.99,47.23,32.4858,43.55,50.78
6/17/2016,206.52,,77.93,53.47,66.89,22.61,70.06,55.73,47.2,32.17,43.05,50.55
6/20/2016,207.85,,78.63,53.64,67.47,22.74,70.5,56.24,47.47,32.2,43.23,50.36
6/21/2016,208.44,,78.45,53.78,68.27,22.87,70.255,56.2,47.34,32.46,43.53,50.43
6/22/2016,208.1,,78.34,53.81,67.89,22.85,70.46,56.04,47.39,32.43,43.38,50.19
6/23/2016,210.81,,79.11,54.14,69.01,23.33,71.38,56.69,48.12,32.57,43.97,50.33
6/24/2016,203.24,,76.15,53.1,66.78,22.08,69.29,54.38,46.02,32.16,42.28,50.61
6/27/2016,199.6,,74.77,52.985,64.64,21.45,68.38,53.1,44.47,32.1101,41.43,51.03
6/28/2016,203.2,,76.26,53.32,66.44,22,69.71,54,44.85,32.7,42.25,51.22
6/29/2016,206.66,,77.49,53.94,67.7,22.5,71.04,54.96,45.61,33.32,42.9,51.36
6/30/2016,209.48,,78.06,55.15,68.24,22.855,71.705,56.01,46.34,33.59,43.37,52.47
7/1/2016,209.92,,78.87,54.89,68.6,22.74,72.16,56.19,46.36,33.5701,43.47,52.48
7/5/2016,208.41,,78.23,55.2,67.22,22.4,72.09,55.68,45.52,33.815,43.15,52.87
7/6/2016,209.66,,78.9,55.25,67.5092,22.46,72.9,55.96,45.7,33.77,43.45,52.98
7/7/2016,209.53,,79.24,55.1408,66.8192,22.49,72.79,56.11,45.82,33.35,43.45,52
7/8/2016,212.65,,80.62,55.69,67.71,22.92,73.69,57.23,46.96,33.928,44.13,52.54
7/11/2016,213.4,,81.09,55.7,67.84,23.05,73.49,57.59,47.19,34.19,44.39,52.5
7/12/2016,214.95,,81.41,55.4,69.52,23.34,73.85,58.12,48.05,34.26,44.75,51.78
7/13/2016,214.92,,81.01,55.71,68.92,23.34,73.82,58.26,48.18,34.4199,44.76,52.19
7/14/2016,216.12,,81.34,55.7,69.27,23.56,74.14,58.7,48.61,34.229,45.05,51.85
7/15/2016,215.83,,80.98,55.7,69.23,23.52,74.08,58.69,48.78,34.179,45.01,52
7/18/2016,216.41,,81.29,55.64,69.28,23.6,74.11,58.64,49.1,34.19,45.31,52.15
7/19/2016,216.19,,81.14,55.6,68.8892,23.61,73.95,58.67,48.81,34.288,45.21,52.06
7/20/2016,217.09,,81.48,55.4,68.79,23.65,74.62,58.78,48.83,34.2403,45.8,51.76
7/21/2016,216.27,,81.26,55.24,68.11,23.53,74.84,58.18,48.53,34.34,45.56,52.07
7/22/2016,217.24,,81.6,55.5,68.32,23.68,74.99,58.29,48.66,34.6,45.83,52.76
7/25/2016,216.65,,81.73,55.44,66.96,23.63,74.91,57.98,48.58,34.55,45.77,52.67
7/26/2016,216.75,,81.63,55.01,67.35,23.65,74.78,58.46,48.95,34.3553,45.87,52.21
7/27/2016,216.52,,81.38,54.19,66.69,23.64,75.12,58.23,49.01,34.1,46.25,51.61
7/28/2016,216.77,,81.53,54.43,66.7,23.69,75.05,58.21,48.94,34.31,46.28,51.81
7/29/2016,217.12,,81.62,54.7,67.38,23.65,75.2,58.04,48.69,34.678,46.45,52.12
8/1/2016,216.94,,81.75,54.76,65.16,23.59,75.68,57.97,48.42,34.79,46.54,52.15
8/2/2016,215.55,,80.53,54.68,65.75,23.39,75.39,57.43,48.29,34.26,46.19,51.81
8/3/2016,216.18,,80.76,54.38,67.02,23.63,75.18,57.71,48.41,34,46.35,51.5
8/4/2016,216.41,,80.72,54.5,66.92,23.57,75.07,57.73,48.61,33.94,46.6,51.47
8/5/2016,218.18,,81.57,54.59,67.53,24.02,75.25,58.31,48.77,33.94,47.05,50.73
8/8/2016,218.05,,81.3,54.53,68.43,24.05,74.61,58.39,48.87,33.93,47.04,50.71
8/9/2016,218.18,,81.06,54.7,68.07,24.07,74.79,58.37,48.72,34.16,47.14,50.7
8/10/2016,217.64,,81.23,54.9,67.33,23.88,74.535,58.34,48.73,34.09,46.99,50.71
8/11/2016,218.65,,82.04,54.9,68.32,23.93,74.97,58.72,48.94,33.77,47.16,50.83
8/12/2016,218.46,,82,55.09,68.7,23.86,74.78,58.56,48.42,33.88,47.11,50.9
8/15/2016,219.09,,82.16,54.95,69.25,24.02,74.91,58.95,48.91,33.8401,47.34,50.12
8/16/2016,217.96,,81.69,54.71,69.36,23.96,74.24,58.69,48.65,33.43,46.99,49.53
8/17/2016,218.37,,81.5,54.86,69.57,24.04,74.39,58.86,48.61,33.57,46.97,50.27
8/18/2016,218.86,,81.45,55.05,71,24.02,74.42,59.04,48.92,33.5,46.99,50.89
8/19/2016,218.54,,81.5,54.92,70.41,24.01,74.36,59.02,48.99,33.24,47.02,50.27
8/22/2016,218.53,,81.42,55,69.6,24.01,74.51,58.97,48.92,33.4,47.02,50.4
8/23/2016,218.97,,81.83,54.89,70.0892,24.04,74.58,59.02,49.34,33.38,47.19,50.18
8/24/2016,217.85,,81.44,54.8,69.81,24.03,73.41,58.84,48.77,33.29,46.93,50.16
8/25/2016,217.7,,81.17,54.59,69.62,24.08,72.79,58.83,49.01,33.43,47.03,50.19
8/26/2016,217.29,,80.94,54.31,69.38,24.11,73.07,58.66,48.73,33.1,47.05,49.15
8/29/2016,218.36,,81.22,54.63,69.85,24.32,73.23,59.08,49.17,33.43,47.23,49.55
8/30/2016,218,,80.77,54.31,69.61,24.54,72.98,58.92,49.05,33.33,47.07,49.03
8/31/2016,217.38,,80.56,54.38,68.51,24.56,72.76,58.59,48.56,33.38,46.99,49.23
9/1/2016,217.39,,80.72,54.4,68.31,24.46,72.57,58.64,48.76,33.37,47.14,48.98
9/2/2016,218.37,,80.88,54.82,69.08,24.57,72.65,58.93,49.25,33.59,47.35,49.63
9/6/2016,219.03,,81.03,54.9392,70.12,24.53,72.91,58.76,49.14,33.87,47.59,50.17
9/7/2016,219.01,,81.07,54.46,70.52,24.52,72.91,58.83,49.07,33.86,47.71,50.18
9/8/2016,218.51,,80.37,54.16,71.84,24.5,72.97,58.78,48.86,33.43,47.32,50.35
9/9/2016,213.28,,78.43,52.69,69.7,24.04,71.51,57.12,47.44,32.16,46.16,48.46
9/12/2016,216.34,,79.53,53.68,70.39,24.31,72.57,57.85,47.89,32.29,46.93,49.32
9/13/2016,213.23,,78.4,53.02,68.38,23.88,71.6,57,47,31.72,46.59,48.64
9/14/2016,213.15,,78.41,52.86,67.57,23.82,71.6,56.95,46.89,31.78,46.81,48.83
9/15/2016,215.28,,78.98,53.29,68.41,23.96,72.34,57.4,47.19,32.02,47.58,49.2
9/16/2016,213.37,,78.51,52.79,67.45,23.62,72.11,56.61,46.76,31.91,47.21,49.26
9/19/2016,213.41,,78.45,52.68,67.41,19.31,71.85,56.86,46.83,32.24,47.12,49.75
9/20/2016,213.42,,78.51,52.82,66.92,19.32,72.07,56.91,46.69,32.18,47.09,49.66
9/21/2016,215.82,,79.27,53.11,68.47,19.44,72.79,57.65,47.4,32.55,47.62,50.67
9/22/2016,217.18,,79.85,53.58,68.55,19.48,73.34,58.06,47.55,33.19,47.91,50.98
9/23/2016,215.99,,79.67,53.34,67.64,19.38,73.11,57.72,47.31,33.32,47.49,50.94
9/26/2016,214.24,,78.79,52.89,67.34,19.07,72.26,57.47,47.09,33.39,47.21,50.81
9/27/2016,215.57,,79.59,53.11,66.89,19.22,72.77,57.87,47.23,33.1,47.73,50.15
9/28/2016,216.64,,79.81,53.2,69.78,19.31,72.66,58.32,47.77,33.33,47.82,50.08
9/29/2016,214.68,,79.4,52.68,69.66,19.04,71.38,57.86,47.4,32.92,47.53,49.33
9/30/2016,216.3,,80.04,53.21,70.61,19.3,72.11,58.38,47.75,32.77,47.78,48.99
10/3/2016,215.78,,79.99,52.87,70.56,19.21,72.05,58.43,47.69,32.14,47.64,48.3
10/4/2016,214.68,,79.71,52.42,69.84,19.29,71.91,57.94,47.04,31.65,47.47,47.29
10/5/2016,215.63,,80.04,52.37,70.91,19.6,72.19,58.31,47.36,31.06,47.64,47.19
10/6/2016,215.78,,80.1,52.47,71.02,19.63,71.92,58.31,47.75,31.12,47.75,47.18
10/7/2016,215.04,,79.74,52.33,70.61,19.62,71.87,57.56,46.86,31.04,47.62,47.12
10/10/2016,216.16,,79.87,52.33,71.72,19.72,72.2,57.62,47.14,31.16,47.95,47.51
10/11/2016,213.43,,78.9,52.06,70.9,19.54,70.39,57.02,46.5,30.92,47.41,46.97
10/12/2016,213.71,,79.27,52.35,70.6,19.52,70.06,57.13,46.41,31.36,47.49,47.43
10/13/2016,213.01,,78.98,52.36,70.21,19.33,70.09,57.11,46.17,31.46,47.19,48.02
10/14/2016,213.12,,78.89,52.37,69.8,19.42,69.62,57.23,46.32,31.42,47.37,47.75
10/17/2016,212.38,,78.24,52.12,69.46,19.33,69.39,57.08,46.36,31.45,47.27,48.01
10/18/2016,213.71,,78.76,52.28,69.74,19.49,70.22,57.2,46.78,31.61,47.53,48.42
10/19/2016,214.28,,79.11,51.98,70.73,19.66,69.96,57.38,47.12,31.73,47.62,48.31
10/20/2016,213.88,,78.96,51.95,70.65,19.66,70.29,57.07,47.08,31.62,47.4,48.28
10/21/2016,213.98,,79.59,52.23,70.19,19.65,69.71,56.99,47.06,31.6,47.53,48
10/24/2016,214.89,,80.16,52.57,69.98,19.71,69.58,57.1,47.17,31.64,47.99,48.18
10/25/2016,214.17,,79.22,52.76,69.66,19.69,69.38,56.95,46.74,31.6,47.82,48.48
10/26/2016,213.74,,78.88,52.69,69.82,19.81,68.96,57.15,46.67,31.19,47.55,48.6
10/27/2016,213.17,,78.22,52.45,69.56,19.86,69.28,56.76,46.61,30.45,47.49,48.31
10/28/2016,212.54,,78.04,52.67,69.37,19.77,67.78,57.1,46.73,30.53,47.44,48.46
10/31/2016,212.55,,78.1,52.8,68.62,19.74,67.36,57.21,46.75,30.95,47.42,49.43
11/1/2016,211.01,,77.55,52.57,68.63,19.66,67,56.72,46.48,30.34,47.01,48.53
11/2/2016,209.74,,77.08,52.44,67.87,19.53,66.65,56.51,46.23,29.87,46.71,47.92
11/3/2016,208.78,,76.88,52.08,68.14,19.55,66.02,56.42,46.24,29.74,46.26,48.1
11/4/2016,208.55,,76.73,51.61,67.77,19.49,66.48,56.47,46.4,29.94,46.18,47.95
11/7/2016,213.15,,78.5,52.48,69.23,19.98,68.18,57.86,47.11,30.49,47.18,48.79
11/8/2016,214.11,,78.82,52.7,69.32,19.99,68.37,58.21,47.26,30.68,47.41,49.17
11/9/2016,216.38,,78.98,51.98,70.45,20.84,70.78,59.67,48.26,29.99,47.35,47.36
11/10/2016,216.92,,79.27,50.59,70.75,21.61,71.56,60.94,48.82,29.54,46.59,46.22
11/11/2016,216.42,,79.72,50.54,69.46,21.67,70.49,61.05,48.15,29.57,46.73,46.03
11/14/2016,216.59,,79.73,50.45,69.85,22.2,70.27,61.31,48.26,30.15,46.02,46
11/15/2016,218.28,,80.04,50.76,71.82,22.18,70.47,61.54,48.46,29.95,46.67,46.74
11/16/2016,217.87,,80.48,50.77,71.32,21.86,70.17,61.19,48.37,29.93,47.1,46.42
11/17/2016,218.99,,81.45,50.68,70.84,22.16,70.45,61.32,48.39,29.65,47.4,46.43
11/18/2016,218.5,,81.2,50.5,71.13,22.16,69.7,61.3,48.32,29.71,47.36,46.29
11/21/2016,220.15,,81.73,50.84,72.82,22.24,69.95,61.63,48.89,29.63,47.84,46.78
11/22/2016,220.58,,82.7,51.1,72.78,22.25,68.94,61.91,49.19,30.14,47.99,46.96
11/23/2016,220.7,,82.78,50.82,73.08,22.38,69.21,62.37,49.41,29.93,47.8,46.49
11/25/2016,221.52,,82.98,51.22,72.72,22.41,69.48,62.71,49.56,30.06,48,47.16
11/28/2016,220.48,,82.32,51.33,71.71,22.15,68.96,62.28,49.36,30.17,48.04,48.07
11/29/2016,220.91,,82.54,51.4,70.83,22.21,69.41,62.33,49.41,30.38,48.07,48.27
11/30/2016,220.38,,81.85,50.58,74.43,22.51,68.75,62.41,49.94,30.01,47.5,46.75
12/1/2016,219.57,,81.89,50.25,74.61,22.9,68.25,62.82,49.96,29.55,46.52,46.38
12/2/2016,219.68,,81.44,50.57,74.83,22.65,68.41,62.81,49.98,29.83,46.69,46.8
12/5/2016,221,,82.33,50.63,75.49,22.92,68.29,62.76,50.37,30.07,47.14,46.86
12/6/2016,221.7,,82.52,50.78,75.35,23.12,68.48,62.88,50.43,30.2,47.28,46.77
12/7/2016,224.6,,84.12,51.51,75.95,23.48,67.89,64.05,51.15,30.83,48.18,47.38
12/8/2016,225.15,,84.12,51.3,76.36,23.7,68.02,63.69,51.49,30.99,48.3,47.46
12/9/2016,226.51,,84.31,52.04,76.6,23.75,68.85,63.98,51.5,30.97,48.65,47.96
12/12/2016,226.25,,83.61,52.25,76.96,23.52,69.18,63.75,51.27,31.29,48.5,48.46
12/13/2016,227.76,,84.36,52.49,77.83,23.58,69.74,63.66,51.19,31.37,49.11,48.96
12/14/2016,225.88,,83.79,51.92,76.27,23.47,69.38,63.02,50.58,30.82,48.94,47.95
12/15/2016,226.81,,83.59,52.14,76.44,23.67,69.83,63.09,50.91,30.57,49.16,48.29
12/16/2016,225.04,,82.69,52.05,76.51,23.36,69.58,62.58,50.42,30.44,48.59,48.41
12/19/2016,225.53,,82.91,52.15,76.16,23.37,69.29,62.93,50.32,30.71,48.94,48.59
12/20/2016,226.4,,83.57,52.05,75.99,23.66,69.24,63.29,50.36,30.73,49.12,48.65
12/21/2016,225.77,,83.53,52.04,76.11,23.6,68.85,63.05,50.38,30.34,49.02,48.45
12/22/2016,225.38,,82.63,51.96,76.42,23.54,68.94,62.93,50.17,30.3,48.92,48.62
12/23/2016,225.71,,82.45,52.06,76.35,23.58,69.46,62.99,50.27,30.33,48.97,48.61
12/27/2016,226.27,,82.77,52.05,76.52,23.61,69.6,63.12,50.54,30.41,49.17,48.65
12/28/2016,224.4,,82.2,51.73,75.69,23.37,69.07,62.46,50.03,30.18,48.73,48.19
12/29/2016,224.35,,82.09,51.97,75.54,23.2,69.19,62.44,50.03,30.46,48.74,48.84
12/30/2016,223.53,,81.4,51.71,75.32,23.25,68.94,62.22,49.7,30.75,48.36,48.57
1/3/2017,225.24,,81.88,51.9,76.17,23.51,69.84,62.59,49.99,30.85,48.79,48.45
1/4/2017,226.58,,82.97,51.9,76.01,23.7,70.39,62.96,50.72,31.24,48.96,48.63
1/5/2017,226.4,,82.91,52.07,75.82,23.46,70.75,62.78,50.57,31.4,49.04,48.68
1/6/2017,227.21,,83.32,52.12,75.89,23.54,70.95,63.14,50.62,31.4,49.4,48.83
1/9/2017,226.46,,83.25,51.7,74.79,23.38,71.25,62.65,50.61,31.2,49.39,48.19
1/10/2017,226.46,,83.55,51.44,74.11,23.43,71.5,62.91,50.64,30.81,49.4,48.04
1/11/2017,227.1,,83.73,51.54,74.91,23.58,70.78,63.24,51.05,30.64,49.63,48.54
1/12/2017,226.53,,83.65,51.49,74.6,23.38,70.85,62.98,50.95,30.76,49.51,48.58
1/13/2017,227.05,,83.96,51.52,74.38,23.51,70.92,63.22,50.87,30.69,49.66,48.51
1/17/2017,226.25,,84.1,52.25,74.84,22.95,70.56,62.73,50.64,30.94,49.47,49.04
1/18/2017,226.75,,83.95,52.43,74.67,23.14,70.47,62.97,50.96,31.01,49.6,48.98
1/19/2017,225.91,,83.69,52.24,74.26,23.04,70.02,63.43,50.64,30.71,49.53,48.55
1/20/2017,226.74,,83.93,52.58,74.54,23.15,69.84,63.44,51.09,30.9,49.8,48.64
1/23/2017,226.15,,83.99,52.56,73.75,23,69.55,63.09,51.19,31.09,49.89,48.39
1/24/2017,227.6,,84.68,52.91,74.56,23.29,69.07,63.72,52.51,31.1,50.2,48.38
1/25/2017,229.57,,85.2,52.9,74.95,23.68,69.72,64.39,52.86,30.91,50.68,48.38
1/26/2017,229.33,,85.33,52.67,75.01,23.74,69.18,64.54,53,30.89,50.54,48.4
1/27/2017,228.97,,85.06,52.38,74.23,23.65,69.75,64.49,52.81,30.63,50.74,48.39
1/30/2017,227.55,,84.96,52.34,72.87,23.46,69.41,63.94,52.27,30.46,50.33,48.43
1/31/2017,227.53,,84.83,52.59,72.9,23.31,70.52,63.38,51.96,30.71,50.08,49.18
2/1/2017,227.62,,84.67,52.18,72.36,23.34,71.13,63.27,52.22,30.37,50.46,48.33
2/2/2017,227.77,,84.6,52.66,72.77,23.25,71.11,63.15,51.99,30.73,50.36,48.84
2/3/2017,229.34,,84.49,53,73.4,23.72,71.42,63.62,52.08,30.93,50.69,48.9
2/6/2017,228.93,,84.24,52.71,72.78,23.61,71.5,63.71,51.94,30.74,50.72,48.8
2/7/2017,228.94,,84.16,53.14,71.75,23.55,71.57,63.82,51.53,30.68,50.92,48.92
2/8/2017,229.24,,84.68,53.36,71.92,23.39,71.46,63.73,51.65,30.94,51.01,49.4
2/9/2017,230.6,,85.21,53.58,72.73,23.71,71.72,64.22,51.63,31.07,51.17,48.98
2/10/2017,231.51,,85.73,53.62,73.28,23.78,71.86,64.73,52.1,31.28,51.32,49.29
2/13/2017,232.77,,85.83,53.62,73.42,24.05,72.3,65.38,52.53,31.43,51.55,49.53
2/14/2017,233.7,,86.32,53.63,73.66,24.33,72.87,65.41,52.52,31.27,51.72,49.17
2/15/2017,234.92,,86.77,54.12,73.37,24.52,73.66,65.76,52.45,31.18,51.89,49.05
2/16/2017,234.72,,86.33,54.19,72.37,24.46,73.56,65.78,52.45,31.31,52.01,49.54
2/17/2017,235.09,,86.61,54.46,71.97,24.47,73.66,65.89,52.3,31.4,52.19,49.57
2/21/2017,236.49,,87.11,54.95,72.46,24.59,73.99,66.22,52.47,31.83,52.46,50.09
2/22/2017,236.28,,87.11,54.96,71.36,24.61,73.88,66.04,52.61,31.71,52.52,50.3
2/23/2017,236.44,,86.52,55.09,71.66,24.61,74.42,65.61,52.32,31.92,52.51,50.82
2/24/2017,236.74,,86.92,55.28,70.99,24.42,74.78,65.89,52.43,32.08,52.63,51.59
2/27/2017,237.11,,87.02,55.03,71.6,24.55,75.14,66.13,52.3,32.24,52.6,51.3
2/28/2017,236.47,,86.37,55.1,71.38,24.54,74.99,65.86,52.25,32.14,52.35,51.77
3/1/2017,239.78,,87.34,55.36,72.81,25.24,75.74,66.97,53.27,32.06,53.09,51.31
3/2/2017,238.27,,87.13,55.35,72.12,24.85,75.5,66.25,52.7,31.96,52.74,51.68
3/3/2017,238.42,,87,55.14,71.99,24.97,75.8,66.32,52.66,31.86,52.86,51.52
3/6/2017,237.71,,86.72,54.9,72.15,24.78,75.51,66.16,52.32,31.73,52.78,51.42
